id,condition,mode,condition_mode,station,time_frame_begin,time_frame_end,motion_sickness_score,name_of_audio_data,motionsickness_score_rating_begin,motionsickness_score_rating_accepted_timeStamp,average_velocity
34,Avatar,Firstperson,AvatarFirstperson,2,1639136890.4069276,1639136935.4583328,0,034_AvatarFirstperson_2,1639136876.1298947,1639136881.603131,0.0054345842170451
34,Avatar,hybrid,AvatarHybrid,1,1639140264.4709663,1639140309.5458016,0,034_AvatarHybrid_1,1639140245.4318554,1639140253.1467712,0.0056597416364031
34,Avatar,hybrid,AvatarHybrid,4,1639139433.5161247,1639139478.530977,0,034_AvatarHybrid_4,1639139418.626871,1639139425.7278223,0.0057053908184398
34,Avatar,hybrid,AvatarHybrid,0,1639139164.9251764,1639139209.9807465,0,034_AvatarHybrid_0,1639139136.373343,1639139152.2011468,0.0052549785023093
34,Avatar,hybrid,AvatarHybrid,3,1639140090.0668015,1639140135.112269,0,034_AvatarHybrid_3,1639140074.0581686,1639140079.736349,0.0058389874493102
34,Avatar,hybrid,AvatarHybrid,2,1639139871.481121,1639139916.544829,0,034_AvatarHybrid_2,1639139851.6991837,1639139864.0530338,0.004877215688445
35,Blob,hybrid,BlobHybrid,0,1639147811.8690257,1639147856.9090831,0,035_BlobHybrid_0,1639147798.4224238,1639147806.5545063,0.0113018872392849
35,Blob,hybrid,BlobHybrid,4,1639148146.4742868,1639148191.494867,2,035_BlobHybrid_4,1639148125.0912828,1639148141.879841,0.0148729946388506
35,Blob,hybrid,BlobHybrid,2,1639149034.1554058,1639149079.214188,1,035_BlobHybrid_2,1639149010.0626802,1639149029.642894,0.0105709916827702
35,Blob,hybrid,BlobHybrid,3,1639148444.8489516,1639148489.860572,1,035_BlobHybrid_3,1639148427.8265412,1639148439.6432712,0.0102989956165409
35,Blob,hybrid,BlobHybrid,1,1639148698.937408,1639148743.982815,4,035_BlobHybrid_1,1639148673.3971844,1639148689.5108056,0.0102182755155149
35,Blob,Firstperson,BlobFirstperson,4,1639146144.1764998,1639146189.1981778,4,035_BlobFirstperson_4,1639146104.0639288,1639146129.553151,0.0128496818992627
35,Blob,Firstperson,BlobFirstperson,0,1639145247.1229646,1639145292.181941,0,035_BlobFirstperson_0,1639145202.8324552,1639145232.3220704,0.0086124923362051
35,Blob,Firstperson,BlobFirstperson,1,1639146401.4997878,1639146446.592065,2,035_BlobFirstperson_1,1639146378.602071,1639146395.8882804,0.0088234049325057
35,Blob,Firstperson,BlobFirstperson,3,1639146756.1076047,1639146801.1475024,3,035_BlobFirstperson_3,1639146717.724725,1639146745.65164,0.0114809066577954
35,Blob,Firstperson,BlobFirstperson,2,1639145783.6158526,1639145828.687546,2,035_BlobFirstperson_2,1639145746.1405146,1639145775.5050952,0.0112786733351883
36,Avatar,Firstperson,AvatarFirstperson,0,1639405949.2906375,1639405994.342495,0,036_AvatarFirstperson_0,1639405936.5563552,1639405942.7189248,0.0063593653629746
36,Avatar,Firstperson,AvatarFirstperson,3,1639406360.8198056,1639406405.8588147,0,036_AvatarFirstperson_3,1639406350.092297,1639406355.5364356,0.0075319658154553
36,Avatar,Firstperson,AvatarFirstperson,2,1639406572.2030482,1639406617.248707,0,036_AvatarFirstperson_2,1639406561.0289793,1639406565.1725738,0.0065638952537624
36,Avatar,Firstperson,AvatarFirstperson,1,1639406722.6411572,1639406767.696388,1,036_AvatarFirstperson_1,1639406710.3713973,1639406716.108596,0.0066036751188528
36,Avatar,Firstperson,AvatarFirstperson,4,1639406150.4941034,1639406195.514292,1,036_AvatarFirstperson_4,1639406131.63659,1639406146.0306177,0.0059000167797223
36,Avatar,hybrid,AvatarHybrid,2,1639404483.2005148,1639404528.2652206,0,036_AvatarHybrid_2,1639404465.9178402,1639404473.6208558,0.0063929472312624
36,Avatar,hybrid,AvatarHybrid,4,1639404708.25211,1639404753.2710316,0,036_AvatarHybrid_4,1639404693.9850168,1639404702.6372404,0.0055647341858538
36,Avatar,hybrid,AvatarHybrid,3,1639404918.8625052,1639404963.893995,0,036_AvatarHybrid_3,1639404907.7349524,1639404914.0655713,0.0068737835179231
36,Avatar,hybrid,AvatarHybrid,1,1639405075.2253096,1639405120.3172636,1,036_AvatarHybrid_1,1639405060.1998963,1639405070.6108096,0.0054631234698654
36,Avatar,hybrid,AvatarHybrid,0,1639404103.6089022,1639404148.670449,0,036_AvatarHybrid_0,1639404076.6609008,1639404088.6512084,0.0050958812043633
37,Blob,Firstperson,BlobFirstperson,4,1639481181.672145,1639481226.6862652,0,037_BlobFirstperson_4,1639481166.688467,1639481173.454284,0.0082106434775458
37,Blob,Firstperson,BlobFirstperson,3,1639480393.62477,1639480438.668184,0,037_BlobFirstperson_3,1639480367.145291,1639480378.9167764,0.005580603302664
37,Blob,Firstperson,BlobFirstperson,2,1639480871.427975,1639480916.491203,0,037_BlobFirstperson_2,1639480861.8340044,1639480865.8935878,0.0104790075845987
37,Blob,Firstperson,BlobFirstperson,1,1639480582.8339205,1639480627.9024117,0,037_BlobFirstperson_1,1639480569.190417,1639480575.5849206,0.0082482998896172
37,Blob,Firstperson,BlobFirstperson,0,1639480198.1540062,1639480243.1900048,0,037_BlobFirstperson_0,1639480187.8663588,1639480191.9550183,0.0083151703775763
37,Blob,hybrid,BlobHybrid,1,1639478311.6355362,1639478356.6814325,0,037_BlobHybrid_1,1639478294.8304808,1639478300.1963608,0.0064622050245037
37,Blob,hybrid,BlobHybrid,4,1639479422.3364356,1639479467.354732,0,037_BlobHybrid_4,1639479401.150903,1639479404.9228008,0.0113520094698633
37,Blob,hybrid,BlobHybrid,2,1639478821.7634788,1639478866.792418,0,037_BlobHybrid_2,1639478800.3990595,1639478805.4363964,0.0132633010816173
37,Blob,hybrid,BlobHybrid,3,1639479050.7100265,1639479095.754603,0,037_BlobHybrid_3,1639479038.9389572,1639479043.0139625,0.0063132340917466
37,Blob,hybrid,BlobHybrid,0,1639478116.6475186,1639478161.6879983,0,037_BlobHybrid_0,1639478077.3600109,1639478097.7826684,0.0067982363144943
38,Avatar,Firstperson,AvatarFirstperson,4,1639568960.3334062,1639569005.3564897,2,038_AvatarFirstperson_4,1639568946.7271678,1639568955.3189306,0.0050981082891486
38,Avatar,hybrid,AvatarHybrid,0,1639570653.1689692,1639570698.206396,0,038_AvatarHybrid_0,1639570642.7334566,1639570648.1420712,0.0041424777326619
38,Avatar,hybrid,AvatarHybrid,3,1639570825.0815582,1639570870.1246772,0,038_AvatarHybrid_3,1639570810.5242262,1639570818.981304,0.0049598470018531
38,Avatar,hybrid,AvatarHybrid,1,1639570969.7755072,1639571014.8299246,1,038_AvatarHybrid_1,1639570957.4295857,1639570963.6590304,0.0045154572837154
38,Avatar,hybrid,AvatarHybrid,4,1639571147.5097067,1639571192.524443,0,038_AvatarHybrid_4,1639571133.9146788,1639571141.0023415,0.0055061177234392
38,Avatar,hybrid,AvatarHybrid,2,1639571348.677598,1639571393.7353942,0,038_AvatarHybrid_2,1639571337.122297,1639571342.4815917,0.0046044025870406
38,Avatar,Firstperson,AvatarFirstperson,0,1639568397.0644813,1639568442.1226568,1,038_AvatarFirstperson_0,1639568336.3835244,1639568366.2141595,0.0049137964616593
38,Avatar,Firstperson,AvatarFirstperson,1,1639568571.826764,1639568616.9222505,1,038_AvatarFirstperson_1,1639568540.7181995,1639568565.5439389,0.0041144969394942
38,Avatar,Firstperson,AvatarFirstperson,2,1639568775.3617082,1639568820.4367156,0,038_AvatarFirstperson_2,1639568756.531915,1639568762.6938252,0.0046109876522895
38,Avatar,Firstperson,AvatarFirstperson,3,1639569161.3253846,1639569206.3743355,3,038_AvatarFirstperson_3,1639569142.3933618,1639569154.4297323,0.004563624910624
39,Blob,Firstperson,BlobFirstperson,0,1639576162.865071,1639576207.8957489,0,039_BlobFirstperson_0,1639576123.2338831,1639576140.5066948,0.0053988799232682
39,Blob,Firstperson,BlobFirstperson,1,1639576394.7700436,1639576439.817174,0,039_BlobFirstperson_1,1639576374.7352047,1639576384.8183703,0.0048966304487217
39,Blob,Firstperson,BlobFirstperson,3,1639576636.410806,1639576681.4443302,0,039_BlobFirstperson_3,1639576624.9038398,1639576631.9955812,0.0055840226891724
39,Blob,Firstperson,BlobFirstperson,2,1639576971.2819924,1639577016.3206992,0,039_BlobFirstperson_2,1639576955.1095538,1639576962.345767,0.0054325282300926
39,Blob,Firstperson,BlobFirstperson,4,1639577199.8010352,1639577244.8217292,0,039_BlobFirstperson_4,1639577188.315255,1639577192.7900295,0.0060727571413742
39,Blob,hybrid,BlobHybrid,0,1639578002.79415,1639578047.8452003,0,039_BlobHybrid_0,1639577991.3681316,1639577994.7228186,0.0051343884155343
39,Blob,hybrid,BlobHybrid,3,1639578238.589569,1639578283.6351013,0,039_BlobHybrid_3,1639578230.195289,1639578233.5919876,0.0051150825080806
39,Blob,hybrid,BlobHybrid,2,1639578446.205029,1639578491.2503276,0,039_BlobHybrid_2,1639578435.5871727,1639578439.168828,0.0051201177611919
39,Blob,hybrid,BlobHybrid,1,1639578611.1731756,1639578656.2246463,0,039_BlobHybrid_1,1639578602.1630044,1639578605.9565558,0.0055255591622803
39,Blob,hybrid,BlobHybrid,4,1639578825.1483884,1639578870.157372,0,039_BlobHybrid_4,1639578816.147818,1639578819.9415932,0.0059077602357015
40,Avatar,hybrid,AvatarHybrid,4,1639664935.2418728,1639664980.2643237,2,040_AvatarHybrid_4,1639664917.7582874,1639664928.6191475,0.0059488341293605
40,Avatar,hybrid,AvatarHybrid,2,1639665363.2291987,1639665408.2761476,2,040_AvatarHybrid_2,1639665327.761252,1639665355.1578028,0.0043997032344602
40,Avatar,hybrid,AvatarHybrid,3,1639664732.89655,1639664777.9533424,2,040_AvatarHybrid_3,1639664711.1474907,1639664726.4258883,0.0057272114573051
40,Avatar,Firstperson,AvatarFirstperson,0,1639666548.090736,1639666593.1312122,0,040_AvatarFirstperson_0,1639666532.872256,1639666540.4989145,0.0049860879665034
40,Avatar,Firstperson,AvatarFirstperson,1,1639667411.728474,1639667456.7792728,0,040_AvatarFirstperson_1,1639667398.5560875,1639667406.30277,0.0058724457697
40,Avatar,Firstperson,AvatarFirstperson,4,1639667248.1953883,1639667293.2152786,0,040_AvatarFirstperson_4,1639667235.4280126,1639667240.702157,0.006449305010869
40,Avatar,hybrid,AvatarHybrid,1,1639664485.1918628,1639664530.299082,0,040_AvatarHybrid_1,1639664469.4977078,1639664480.1133976,0.0066879991536244
40,Avatar,hybrid,AvatarHybrid,0,1639664293.9349256,1639664338.9871504,0,040_AvatarHybrid_0,1639664256.7967627,1639664276.4811225,0.0067991583502745
40,Avatar,Firstperson,AvatarFirstperson,3,1639666804.4537048,1639666849.4909172,0,040_AvatarFirstperson_3,1639666773.7755685,1639666777.8434994,0.0059476946077513
40,Avatar,Firstperson,AvatarFirstperson,2,1639667033.1776552,1639667078.22504,0,040_AvatarFirstperson_2,1639667010.3336132,1639667024.9131982,0.0068156659348034
41,Blob,hybrid,BlobHybrid,0,1639741221.935029,1639741266.9823084,1,041_BlobHybrid_0,1639741155.5321963,1639741184.1646152,0.007776134715465
41,Blob,hybrid,BlobHybrid,1,1639741413.87308,1639741458.9644718,2,041_BlobHybrid_1,1639741397.977397,1639741405.292296,0.0078533709127032
41,Blob,hybrid,BlobHybrid,4,1639741607.0205312,1639741652.0428472,2,041_BlobHybrid_4,1639741592.913866,1639741600.5275323,0.0078651489897995
41,Blob,hybrid,BlobHybrid,3,1639742065.5516102,1639742110.6038563,1,041_BlobHybrid_3,1639742051.983938,1639742060.375476,0.0087326755285226
41,Blob,Firstperson,BlobFirstperson,3,1639743082.0282843,1639743127.0773065,1,041_BlobFirstperson_3,1639743065.2748122,1639743075.8948257,0.0101868487798502
41,Blob,Firstperson,BlobFirstperson,0,1639742910.1526806,1639742955.233781,0,041_BlobFirstperson_0,1639742895.5369706,1639742900.620174,0.0084587295749389
41,Blob,Firstperson,BlobFirstperson,1,1639743397.4167688,1639743442.5028348,1,041_BlobFirstperson_1,1639743389.1854882,1639743392.4685483,0.0077160174891042
41,Blob,Firstperson,BlobFirstperson,2,1639743557.5597382,1639743602.6445117,0,041_BlobFirstperson_2,1639743550.1273224,1639743552.7569034,0.0096203797035766
41,Blob,Firstperson,BlobFirstperson,4,1639743237.3328512,1639743282.3494296,0,041_BlobFirstperson_4,1639743224.226928,1639743231.1327288,0.0099392239137167
41,Blob,hybrid,BlobHybrid,2,1639741860.155847,1639741905.2286503,1,041_BlobHybrid_2,1639741851.867516,1639741855.5147183,0.0093330510652709
42,Avatar,Firstperson,AvatarFirstperson,0,1639749002.390393,1639749047.425369,0,042_AvatarFirstperson_0,1639748966.5015416,1639748976.4758894,0.0107193225566474
42,Avatar,Firstperson,AvatarFirstperson,2,1639749907.3967626,1639749952.472325,0,042_AvatarFirstperson_2,1639749897.216247,1639749901.8208923,0.0067721388398278
42,Avatar,Firstperson,AvatarFirstperson,1,1639749176.441146,1639749221.529575,1,042_AvatarFirstperson_1,1639749155.4433708,1639749170.9594965,0.0069487600379657
42,Avatar,hybrid,AvatarHybrid,3,1639751039.1157084,1639751084.171773,0,042_AvatarHybrid_3,1639751027.756354,1639751033.00149,0.0060721085624282
42,Avatar,Firstperson,AvatarFirstperson,3,1639749574.4352071,1639749619.4789302,0,042_AvatarFirstperson_3,1639749564.0808616,1639749570.1914468,0.0068577145274409
42,Avatar,hybrid,AvatarHybrid,1,1639751657.7603388,1639751702.8405051,0,042_AvatarHybrid_1,1639751638.3976216,1639751647.6488843,0.0060301327276425
42,Avatar,hybrid,AvatarHybrid,0,1639750817.980852,1639750863.0034192,0,042_AvatarHybrid_0,1639750796.649605,1639750810.8197663,0.0076896773864901
42,Avatar,hybrid,AvatarHybrid,2,1639751506.7975056,1639751551.853703,0,042_AvatarHybrid_2,1639751497.4814682,1639751501.2723386,0.0069834378509635
42,Avatar,hybrid,AvatarHybrid,4,1639751261.4520564,1639751306.464119,0,042_AvatarHybrid_4,1639751242.949344,1639751256.1527598,0.0065589713350742
42,Avatar,Firstperson,AvatarFirstperson,4,1639749371.5287757,1639749416.5451558,1,042_AvatarFirstperson_4,1639749361.2022483,1639749366.8201857,0.0081171882896194
43,Blob,hybrid,BlobHybrid,2,1641809320.2780824,1641809365.339248,0,043_BlobHybrid_2,1641809308.2447588,1641809311.8737466,0.0090733770766785
43,Blob,hybrid,BlobHybrid,4,1641808996.220606,1641809041.2394,0,043_BlobHybrid_4,1641808985.841511,1641808990.757419,0.010300443113656
43,Blob,hybrid,BlobHybrid,1,1641809123.343962,1641809168.4235134,0,043_BlobHybrid_1,1641809113.029948,1641809117.9748392,0.0080770600947959
43,Blob,hybrid,BlobHybrid,0,1641808825.7742808,1641808870.8051612,0,043_BlobHybrid_0,1641808814.5602891,1641808817.5659568,0.0089340267137343
43,Blob,Firstperson,BlobFirstperson,0,1641806293.348512,1641806338.392957,0,043_BlobFirstperson_0,1641806252.4144237,1641806274.6494915,0.0099670575479444
43,Blob,Firstperson,BlobFirstperson,2,1641806552.327605,1641806597.406908,0,043_BlobFirstperson_2,1641806537.5761926,1641806544.4149036,0.0093886382615227
43,Blob,Firstperson,BlobFirstperson,1,1641806691.0198944,1641806736.1095228,0,043_BlobFirstperson_1,1641806677.2357967,1641806684.191395,0.0080619299519842
43,Blob,Firstperson,BlobFirstperson,3,1641806874.7746348,1641806919.8123524,0,043_BlobFirstperson_3,1641806858.738096,1641806869.0631742,0.0151734809718247
43,Blob,Firstperson,BlobFirstperson,4,1641807036.8446622,1641807081.8528318,0,043_BlobFirstperson_4,1641807025.1886032,1641807030.5535314,0.0103099597587556
43,Blob,hybrid,BlobHybrid,3,1641809468.7200422,1641809513.768554,0,043_BlobHybrid_3,1641809454.378487,1641809461.659527,0.0101249981607492
44,Avatar,Firstperson,AvatarFirstperson,0,1641816369.5635197,1641816414.6043828,0,044_AvatarFirstperson_0,1641816359.2073371,1641816365.073769,0.0066012218925534
44,Avatar,hybrid,AvatarHybrid,2,1641813964.3638933,1641814009.4126024,0,044_AvatarHybrid_2,1641813946.7921116,1641813956.4368224,0.0074624503028468
44,Avatar,hybrid,AvatarHybrid,4,1641814322.5885267,1641814367.6114204,0,044_AvatarHybrid_4,1641814313.9771028,1641814318.1403885,0.0073936366801493
44,Avatar,hybrid,AvatarHybrid,1,1641814122.6148326,1641814167.697774,0,044_AvatarHybrid_1,1641814110.5680811,1641814117.3593802,0.0083374689358318
44,Avatar,hybrid,AvatarHybrid,0,1641813704.4854674,1641813749.5281591,0,044_AvatarHybrid_0,1641813668.1011376,1641813686.6365204,0.0094219327384562
44,Avatar,hybrid,AvatarHybrid,3,1641814566.8286068,1641814611.8769617,0,044_AvatarHybrid_3,1641814552.0245595,1641814557.0008607,0.0074966148201321
44,Avatar,Firstperson,AvatarFirstperson,3,1641817033.3433747,1641817078.3910503,0,044_AvatarFirstperson_3,1641817019.4360118,1641817024.1111248,0.0065144375859712
44,Avatar,Firstperson,AvatarFirstperson,4,1641816587.3454895,1641816632.3674998,0,044_AvatarFirstperson_4,1641816570.042887,1641816574.8605907,0.0066118910836502
44,Avatar,Firstperson,AvatarFirstperson,2,1641817251.626479,1641817296.66961,0,044_AvatarFirstperson_2,1641817236.85812,1641817242.8129828,0.0068507854193643
44,Avatar,Firstperson,AvatarFirstperson,1,1641816763.4625616,1641816808.5299065,0,044_AvatarFirstperson_1,1641816749.6847048,1641816754.766714,0.0064192616629499
45,Blob,hybrid,BlobHybrid,1,1641888922.0035925,1641888967.0723662,1,045_BlobHybrid_1,1641888908.6413214,1641888911.6889467,0.0064549138231934
45,Blob,hybrid,BlobHybrid,3,1641888700.966791,1641888746.008835,1,045_BlobHybrid_3,1641888691.4987164,1641888695.9377184,0.0086497827144423
45,Blob,Firstperson,BlobFirstperson,3,1641891017.2983758,1641891062.344976,2,045_BlobFirstperson_3,1641891000.2944868,1641891002.940223,0.0103381012952653
45,Blob,Firstperson,BlobFirstperson,0,1641890266.4834862,1641890311.5246017,1,045_BlobFirstperson_0,1641890243.746393,1641890249.913726,0.0081294054174111
45,Blob,Firstperson,BlobFirstperson,4,1641890458.785558,1641890503.8025267,2,045_BlobFirstperson_4,1641890435.5867105,1641890451.1558733,0.0105752378597253
45,Blob,Firstperson,BlobFirstperson,1,1641890827.0960295,1641890872.1629586,2,045_BlobFirstperson_1,1641890817.2440133,1641890821.0410476,0.0095181966806193
45,Blob,hybrid,BlobHybrid,4,1641889124.787181,1641889169.8028996,1,045_BlobHybrid_4,1641889113.8826864,1641889117.1768074,0.0098145959126402
45,Blob,hybrid,BlobHybrid,0,1641888185.0241845,1641888230.076725,1,045_BlobHybrid_0,1641888141.5293963,1641888165.7378106,0.0071069469870489
45,Blob,Firstperson,BlobFirstperson,2,1641890664.3377292,1641890709.3840892,2,045_BlobFirstperson_2,1641890653.2775187,1641890657.4135258,0.009306608987124
45,Blob,hybrid,BlobHybrid,2,1641888505.711629,1641888550.7763588,1,045_BlobHybrid_2,1641888492.4149785,1641888497.646682,0.0072607609327475
46,Avatar,hybrid,AvatarHybrid,3,1641900404.067222,1641900449.109899,2,046_AvatarHybrid_3,1641900392.4417408,1641900399.0641632,0.0077215904032308
46,Avatar,hybrid,AvatarHybrid,0,1641899444.0525134,1641899489.1098256,0,046_AvatarHybrid_0,1641899428.3284466,1641899436.4087822,0.0068216006430807
46,Avatar,hybrid,AvatarHybrid,4,1641899655.618823,1641899700.645097,1,046_AvatarHybrid_4,1641899645.1468318,1641899651.1108987,0.0059260845675697
46,Avatar,hybrid,AvatarHybrid,2,1641899965.012964,1641900010.0485966,2,046_AvatarHybrid_2,1641899943.1053004,1641899953.2787716,0.0089661372793602
46,Avatar,Firstperson,AvatarFirstperson,0,1641897227.8268824,1641897272.87359,2,046_AvatarFirstperson_0,1641897196.3921905,1641897214.2964947,0.0059337091053225
46,Avatar,Firstperson,AvatarFirstperson,2,1641897541.0507393,1641897586.1027424,2,046_AvatarFirstperson_2,1641897517.572008,1641897532.1601722,0.0063608180941118
46,Avatar,Firstperson,AvatarFirstperson,3,1641897771.260489,1641897816.3129065,2,046_AvatarFirstperson_3,1641897756.6051934,1641897765.020946,0.0080092569485096
46,Avatar,Firstperson,AvatarFirstperson,4,1641898021.518338,1641898066.5492876,2,046_AvatarFirstperson_4,1641897982.5333097,1641897993.537202,0.0074274493732045
46,Avatar,Firstperson,AvatarFirstperson,1,1641898157.3536468,1641898202.4586587,2,046_AvatarFirstperson_1,1641898141.2822752,1641898148.6048205,0.0073655608316349
46,Avatar,hybrid,AvatarHybrid,1,1641900552.3958015,1641900597.4851322,2,046_AvatarHybrid_1,1641900542.6824503,1641900547.3866267,0.0066644871493086
47,Blob,hybrid,BlobHybrid,0,1641907776.0441632,1641907821.1039112,0,047_BlobHybrid_0,1641907766.099956,1641907770.0426064,0.0092239258114762
47,Blob,hybrid,BlobHybrid,4,1641907959.3192132,1641908004.342347,0,047_BlobHybrid_4,1641907950.7832844,1641907955.1779928,0.0074644709373298
47,Blob,hybrid,BlobHybrid,1,1641908308.3096497,1641908353.3758423,0,047_BlobHybrid_1,1641908300.9812095,1641908303.7629952,0.0057447896357634
47,Blob,hybrid,BlobHybrid,2,1641908529.6019092,1641908574.6526322,0,047_BlobHybrid_2,1641908520.114976,1641908522.7938206,0.0074334639844185
47,Blob,Firstperson,BlobFirstperson,0,1641905833.040922,1641905878.0625818,0,047_BlobFirstperson_0,1641905774.769967,1641905788.7426474,0.0058665143599438
47,Blob,Firstperson,BlobFirstperson,4,1641906306.3447075,1641906351.364282,0,047_BlobFirstperson_4,1641906297.3529096,1641906300.5408535,0.0067803829548271
47,Blob,Firstperson,BlobFirstperson,2,1641906100.7653806,1641906145.839818,0,047_BlobFirstperson_2,1641906084.5611782,1641906090.7230814,0.0059389289737393
47,Blob,hybrid,BlobHybrid,3,1641908177.333168,1641908222.381114,0,047_BlobHybrid_3,1641908166.5920994,1641908170.7793665,0.0067872475994704
47,Blob,Firstperson,BlobFirstperson,1,1641906452.1332328,1641906497.2291014,0,047_BlobFirstperson_1,1641906442.2626996,1641906447.0776274,0.0056426862492568
47,Blob,Firstperson,BlobFirstperson,3,1641906707.0378563,1641906752.0712793,0,047_BlobFirstperson_3,1641906697.444591,1641906700.9548748,0.0076689205450221
48,Avatar,Firstperson,AvatarFirstperson,1,1641990184.7497325,1641990229.7986991,2,048_AvatarFirstperson_1,1641990171.4982202,1641990180.2778282,0.0110933872095913
48,Avatar,hybrid,AvatarHybrid,0,1641986770.6657968,1641986815.6948447,0,048_AvatarHybrid_0,1641986742.3174632,1641986758.207761,0.008037181259913
48,Avatar,hybrid,AvatarHybrid,4,1641987263.2834992,1641987308.299652,0,048_AvatarHybrid_4,1641987245.7083995,1641987255.2656052,0.0078202212674754
48,Avatar,hybrid,AvatarHybrid,1,1641987457.6915956,1641987502.7554617,2,048_AvatarHybrid_1,1641987429.6371956,1641987451.2722287,0.0065397779108023
48,Avatar,hybrid,AvatarHybrid,2,1641987075.138355,1641987120.1857104,0,048_AvatarHybrid_2,1641987058.1887116,1641987070.024962,0.0076742622197398
48,Avatar,Firstperson,AvatarFirstperson,0,1641989460.4068768,1641989505.44413,2,048_AvatarFirstperson_0,1641989441.2606332,1641989453.706964,0.0092087812766417
48,Avatar,Firstperson,AvatarFirstperson,4,1641989619.7277632,1641989664.7392857,2,048_AvatarFirstperson_4,1641989608.5404875,1641989615.0325868,0.0123248160402988
48,Avatar,Firstperson,AvatarFirstperson,3,1641989817.3021576,1641989862.3290875,2,048_AvatarFirstperson_3,1641989793.854262,1641989807.0899632,0.01067713963483
48,Avatar,Firstperson,AvatarFirstperson,2,1641990030.1928408,1641990075.26922,2,048_AvatarFirstperson_2,1641990013.2886276,1641990022.3597972,0.0092002511547576
48,Avatar,hybrid,AvatarHybrid,3,1641987671.6321516,1641987716.6795058,2,048_AvatarHybrid_3,1641987653.3563406,1641987667.0402668,0.0090526687375783
49,Blob,hybrid,BlobHybrid,2,1641996391.778086,1641996436.8363223,0,049_BlobHybrid_2,1641996375.770046,1641996383.8445048,0.0107365893783568
49,Blob,hybrid,BlobHybrid,4,1641996938.2553136,1641996983.2687464,4,049_BlobHybrid_4,1641996925.8634677,1641996932.040727,0.0092358319715511
49,Blob,hybrid,BlobHybrid,1,1641995958.7824016,1641996003.8752997,3,049_BlobHybrid_1,1641995932.702924,1641995948.9762487,0.0113222784330601
49,Blob,hybrid,BlobHybrid,0,1641995730.7884176,1641995775.8501446,0,049_BlobHybrid_0,1641995685.5241544,1641995715.684854,0.0111691286788662
49,Blob,Firstperson,BlobFirstperson,1,1641998934.210945,1641998979.25607,4,049_BlobFirstperson_1,1641998923.8166685,1641998928.5716736,0.0098307950438142
49,Blob,Firstperson,BlobFirstperson,2,1641999321.479214,1641999366.525051,4,049_BlobFirstperson_2,1641999312.8462791,1641999317.26218,0.0119369795369277
49,Blob,Firstperson,BlobFirstperson,3,1641998732.413429,1641998777.4778771,3,049_BlobFirstperson_3,1641998715.9351723,1641998723.905324,0.011706473556121
49,Blob,Firstperson,BlobFirstperson,0,1641998497.310218,1641998542.3595154,2,049_BlobFirstperson_0,1641998484.0046966,1641998492.1032586,0.0103723168511611
49,Blob,Firstperson,BlobFirstperson,4,1641999580.5502226,1641999625.58019,4,049_BlobFirstperson_4,1641999568.0688112,1641999574.37794,0.0111433156480943
49,Blob,hybrid,BlobHybrid,3,1641996635.7133532,1641996680.7626307,3,049_BlobHybrid_3,1641996624.582756,1641996631.0870595,0.0088505605103154
50,Avatar,hybrid,AvatarHybrid,1,1642067960.4271452,1642068005.4956334,2,050_AvatarHybrid_1,1642067944.1801815,1642067955.090978,0.0062147993975007
50,Avatar,hybrid,AvatarHybrid,3,1642067768.547264,1642067813.5855556,2,050_AvatarHybrid_3,1642067739.7648768,1642067747.3417132,0.0064052902979006
50,Avatar,hybrid,AvatarHybrid,0,1642067564.8585598,1642067609.9249854,2,050_AvatarHybrid_0,1642067542.8527238,1642067552.768589,0.0052470995855822
50,Avatar,Firstperson,AvatarFirstperson,3,1642066383.9783683,1642066429.0247552,4,050_AvatarFirstperson_3,1642066365.9614892,1642066372.9515123,0.0066058077896238
50,Avatar,Firstperson,AvatarFirstperson,4,1642066154.6567032,1642066199.6731973,3,050_AvatarFirstperson_4,1642066121.7564828,1642066140.7569568,0.0059583369761224
50,Avatar,hybrid,AvatarHybrid,2,1642068526.7818494,1642068571.8200085,2,050_AvatarHybrid_2,1642068507.8793156,1642068519.0248594,0.0063176709527111
50,Avatar,Firstperson,AvatarFirstperson,1,1642065510.780331,1642065555.8447762,0,050_AvatarFirstperson_1,1642065498.323352,1642065503.6396942,0.0055080009691076
50,Avatar,Firstperson,AvatarFirstperson,0,1642065301.1905825,1642065346.258302,0,050_AvatarFirstperson_0,1642065268.1041265,1642065285.892604,0.0066256706798927
50,Avatar,hybrid,AvatarHybrid,4,1642068180.9522538,1642068225.974682,2,050_AvatarHybrid_4,1642068163.9427056,1642068169.4295094,0.0060282776028788
50,Avatar,Firstperson,AvatarFirstperson,2,1642065925.250433,1642065970.2967696,1,050_AvatarFirstperson_2,1642065907.1108615,1642065913.3053186,0.0057702532205475
51,Blob,hybrid,BlobHybrid,0,1642076201.886052,1642076246.9391797,0,51_BlobHybrid_0,1642076193.1318164,1642076197.519662,0.0107299701459582
51,Blob,hybrid,BlobHybrid,1,1642077117.7544398,1642077162.831102,0,51_BlobHybrid_1,1642077107.0734067,1642077112.4602656,0.0110405105079744
51,Blob,hybrid,BlobHybrid,4,1642077394.0155387,1642077439.037337,1,51_BlobHybrid_4,1642077377.7234137,1642077381.3155675,0.1346910761541241
51,Blob,Firstperson,BlobFirstperson,0,1642073787.9806287,1642073833.0237188,1,51_BlobFirstperson_0,1642073748.3580651,1642073769.427266,0.0090171634721759
